Age,Gender,Calorie_Intake,Sugar_Intake,Physical_Activity,Fast_Food_Frequency,Screen_Time,Height,Weight,BMI
62,Female,2314,108,105,4,10,1.763773009,65.6102954,21.09048701
60,Female,2038,97,108,1,8,1.473399485,93.7503531,43.18489665
26,Male,1708,86,83,4,9,1.779707544,51.27007386,16.18701095
42,Male,3437,104,89,4,2,1.645207197,72.87268982,26.92300914
73,Male,3160,65,131,3,0,1.627542047,66.04827165,24.93429095
33,Male,2799,103,50,3,10,1.732905185,55.35395251,18.43312782
27,Female,1991,38,166,2,7,1.811943442,68.29984793,20.8032152
28,Male,1797,51,83,1,3,1.462796867,84.65201778,39.56118314
48,Female,3332,15,105,1,0,1.732456159,76.41752397,25.46058952
29,Male,2083,12,179,3,8,1.451270769,81.22325552,38.56412631
77,Female,1557,101,70,1,1,1.569645383,66.3613217,26.93468701
48,Male,2819,83,54,4,10,1.347613551,66.79824823,36.78191484
31,Female,2982,107,107,2,10,1.617736011,53.93445297,20.60871779
68,Female,3154,74,30,3,0,1.67412383,85.0801189,30.35658627
61,Female,3449,21,49,4,0,1.765139283,64.79940367,20.79759174
49,Female,1895,45,135,3,1,1.688151398,69.50465486,24.3888378
67,Female,2897,65,86,3,8,1.656415862,60.92921584,22.20684328
70,Female,2585,61,111,2,7,1.761488281,100.6182969,32.42779701
34,Male,2969,41,142,2,3,1.811554644,85.05608719,25.91806191
52,Female,1586,65,64,3,1,1.775907548,72.49721617,22.98691152
18,Male,3361,20,9,4,10,1.900071622,68.91126667,19.08755448
46,Female,2110,10,168,0,8,1.585957134,69.05221211,27.4533095
68,Female,2922,15,87,4,7,1.80347226,82.55125509,25.38076729
78,Female,2647,100,78,1,11,1.473944028,65.68000755,30.23230151
21,Male,3042,88,112,3,10,1.500476606,84.5395959,37.54928833
40,Male,2145,83,175,3,4,1.648372967,58.91638429,21.68328706
45,Male,1782,33,148,2,9,1.592559224,82.93354354,32.69934388
33,Male,2013,81,23,1,9,1.734646029,70.10753703,23.29930559
29,Male,2401,90,150,0,9,1.704867758,45.0568001,15.50168651
70,Female,2328,33,68,0,10,1.839164474,101.8221979,30.1024143
38,Female,3195,86,32,2,1,1.715171408,59.38820104,20.18761963
62,Female,1656,18,35,0,9,1.706406253,69.5919779,23.89980251
34,Female,1725,68,152,3,2,1.513639297,62.82807287,27.42262028
57,Female,2332,79,89,0,7,1.619558345,47.6741701,18.17564975
30,Female,3178,102,65,0,11,1.761254325,62.80104759,20.24523131
69,Female,2917,32,30,4,7,2.002559956,53.2853364,13.28729743
75,Female,1765,95,103,0,6,1.548976224,88.01270907,36.68224317
49,Male,2789,94,171,4,8,1.791291935,49.04243344,15.28407888
54,Female,3072,26,172,1,6,1.651972332,69.70230791,25.54121892
67,Female,2811,107,82,4,9,1.664293169,74.13623804,26.76522403
32,Female,2815,99,120,1,2,1.551672321,50.98519877,21.17600791
29,Female,2843,34,119,2,0,1.592626499,70.91025992,27.95639722
78,Male,1972,47,177,3,2,1.639077018,50.40979161,18.7636006
66,Male,1898,12,66,2,1,1.756074099,55.98702253,18.15522757
74,Female,2596,76,86,2,5,1.83102435,56.6843828,16.90733597
32,Male,2027,23,128,2,4,1.592085721,86.24844018,34.02658426
51,Male,3396,115,70,1,9,1.583770716,80.68502756,32.16683525
23,Female,2606,19,85,0,10,1.74033653,44.52239344,14.69982048
34,Female,1673,75,82,4,8,1.620325541,68.99035932,26.27748831
65,Male,2389,80,93,2,7,1.778457856,74.46466112,23.54306823
66,Female,2951,23,136,2,4,1.726404864,78.82893766,26.44845893
74,Male,3111,90,98,0,1,1.579037725,87.12704004,34.94362436
37,Female,1790,19,162,2,9,1.760846697,91.93159778,29.6497963
26,Female,1880,108,140,1,11,1.70981672,72.4718545,24.78964203
76,Male,2062,58,153,1,5,1.622908268,107.6472648,40.87098021
22,Male,2886,118,172,0,9,1.705745044,54.00983651,18.56284877
40,Male,1685,100,178,1,4,1.531149085,69.91590112,29.82229081
50,Female,2528,71,91,2,3,1.601380267,72.61465393,28.31622319
55,Male,3457,57,152,2,7,1.744478148,50.6018829,16.6278313
73,Male,2785,12,55,3,7,1.61758637,73.54805497,28.10840708
31,Male,1678,56,38,3,7,1.704107323,49.42087849,17.01831569
34,Male,2665,69,130,0,4,1.4753984,93.19977382,42.81502897
74,Male,3467,34,52,2,5,1.642634128,39.87757289,14.77906755
36,Female,2791,16,160,2,2,1.679249803,44.74410594,15.86737999
50,Female,2125,86,61,4,5,1.575410992,68.08249017,27.4313821
18,Female,1969,48,104,1,2,1.663458672,46.27839855,16.72454421
30,Female,2504,52,68,0,7,1.676850917,39.19175361,13.93817108
63,Female,3215,55,131,0,11,1.526874817,71.92272006,30.85028917
44,Female,2500,98,58,1,8,1.309777138,46.35484843,27.02093386
23,Female,3405,52,144,4,10,1.54100405,65.92585988,27.76183973
76,Female,2591,38,149,3,4,1.397348383,58.60579173,30.01450214
23,Female,1606,92,165,4,8,1.737126683,86.64761223,28.71399475
50,Female,2070,112,30,3,7,1.785891512,70.4728848,22.09591056
47,Male,3309,95,48,3,10,1.509223495,70.9492437,31.14875233
63,Male,2960,75,179,4,7,1.522436578,62.39531991,26.91990956
52,Male,2554,95,112,0,10,1.605060646,71.590071,27.78880683
40,Female,3070,108,109,2,1,1.56987419,69.14615797,28.05681414
27,Male,3295,107,37,0,7,1.5598027,48.09857716,19.76937293
68,Female,2020,78,48,2,4,1.443330721,49.25887302,23.64573186
36,Female,3144,36,99,0,10,1.643472404,53.72996488,19.892608
68,Female,2154,91,154,4,5,1.539526484,57.53266976,24.27393578
45,Male,1541,12,22,4,8,1.460983058,61.18667749,28.6659614
40,Female,2710,65,83,4,1,1.591227396,59.46221247,23.48424323
21,Female,2096,73,26,2,9,1.665920267,68.74076779,24.7688564
37,Female,2363,30,80,0,0,1.622991156,65.96457876,25.04254639
36,Female,3236,33,141,3,1,1.710325508,72.01646318,24.61921738
59,Female,3403,99,130,0,1,1.882749054,62.28809043,17.57195736
44,Male,3323,29,103,0,7,1.643959127,62.92030351,23.28138311
74,Female,2347,61,26,1,10,1.818298853,76.08764423,23.01354957
51,Female,2824,22,13,0,6,1.479669282,87.37854819,39.90942847
21,Female,1760,79,171,3,1,1.251444158,66.25630671,42.30622482
73,Female,3013,99,24,0,1,1.548096568,58.07619095,24.23271243
55,Female,2170,52,51,1,8,1.600931571,93.7048184,36.56085849
79,Female,3188,103,139,1,1,1.505724215,62.60365016,27.61269438
24,Female,2195,87,161,3,8,1.723979549,73.80783719,24.83351872
65,Male,2780,46,22,0,5,1.575451697,78.88364533,31.78167536
78,Male,2328,111,146,4,10,1.628882094,59.37146153,22.37682376
24,Male,2590,39,119,4,0,1.645350179,39.35491634,14.53725164
67,Female,3248,24,0,1,9,1.795758587,66.74994675,20.69926955
69,Male,1719,92,125,3,5,1.5760747,66.94801069,26.9515708
43,Female,2846,84,132,4,0,1.590650915,58.59806899,23.15973285
43,Female,3461,93,149,1,10,1.797326097,58.44105147,18.09107028
71,Female,2363,34,170,1,5,1.826339549,63.9487234,19.1720623
36,Male,3259,47,1,0,0,1.825810871,52.14076685,15.64104758
26,Male,3129,52,134,3,5,1.819811486,70.80023384,21.37872932
78,Male,2582,39,111,4,9,1.369872395,76.20693417,40.61011901
37,Male,2701,49,20,0,2,1.53203382,69.77857637,29.72934904
59,Female,1960,68,70,2,5,1.896057789,37.7507609,10.50080443
62,Female,1789,32,58,3,2,1.717962664,51.57751539,17.47563537
67,Female,2635,53,8,1,11,1.861480734,69.0967313,19.94070055
33,Female,2847,90,119,0,9,1.757954035,78.87986267,25.5241398
71,Female,1681,10,167,4,5,1.712609792,65.59241434,22.36334538
34,Male,1965,115,72,1,10,1.716763727,90.6362386,30.75252758
39,Female,1723,87,114,1,5,1.631667515,77.25900205,29.01922166
30,Male,1897,112,176,4,6,1.654738804,73.47149736,26.83242897
29,Female,2683,91,139,2,5,1.514873768,73.29120947,31.93735883
27,Female,1953,50,99,3,5,1.583890132,71.04273571,28.31845601
18,Female,1862,71,72,3,5,1.597642595,67.44161719,26.4221841
49,Female,3372,69,137,1,8,1.694823631,71.36775889,24.84580301
47,Male,2275,89,112,0,6,1.737190131,93.32643069,30.92501717
25,Female,2174,19,73,2,7,1.763259675,78.16082959,25.13949847
38,Female,3315,117,16,2,1,1.878717544,50.66650093,14.35482593
39,Female,1502,82,3,1,2,1.763496983,67.17428244,21.59999217
35,Male,2092,87,63,0,1,1.744910999,51.99444085,17.07695176
19,Male,3327,75,143,4,10,1.490595334,60.32224859,27.14926066
65,Female,2190,66,48,4,4,1.456659384,46.79605905,22.05429901
61,Female,2883,51,99,1,7,1.693522632,106.7337441,37.21514665
26,Female,2348,63,154,0,4,1.613615147,64.24065317,24.67232197
20,Male,3476,94,5,2,11,1.667580786,77.05282512,27.70861394
71,Female,2838,51,103,2,1,1.518626078,64.77474984,28.08691487
43,Female,2105,75,8,2,1,1.651098668,70.79611584,25.96948738
38,Male,2228,79,57,3,9,1.590574456,74.15028673,29.30925824
47,Female,1521,20,31,2,1,1.705424461,90.6975739,31.18391907
45,Male,1920,114,165,4,3,1.722185628,68.37345391,23.05300783
53,Male,3494,76,29,0,9,1.688482435,59.7100107,20.94373117
43,Male,2649,20,44,2,4,1.514967198,57.35018433,24.98781941
51,Female,3303,13,113,1,5,1.6334409,53.76043502,20.14911256
25,Female,2928,88,156,1,6,1.853009336,62.05207281,18.07178614
27,Female,3178,99,149,4,7,1.589109756,114.3103964,45.26660699
65,Male,1767,117,30,2,4,1.569156867,81.09909248,32.93694168
72,Male,3377,109,127,4,2,1.742807185,65.80596006,21.66539173
60,Female,2114,88,16,4,4,1.582844797,90.03765104,35.93746924
67,Female,2067,58,112,4,0,1.542124786,62.3154269,26.20333321
71,Female,2238,31,124,3,6,1.567387318,89.02283271,36.23670934
31,Male,2629,46,53,2,11,1.766393776,75.10740737,24.07175305
57,Female,2155,19,78,1,7,1.627031944,89.09438908,33.65566645
72,Female,2044,29,46,3,5,1.747236594,76.98045209,25.21604804
32,Female,3152,105,159,4,5,1.791883402,55.45603916,17.27147206
34,Female,1670,82,155,1,8,1.59797262,73.06573554,28.61377072
70,Female,1804,59,138,4,6,1.630878055,80.05691578,30.09926406
35,Female,1833,40,166,3,7,1.621828056,85.05390674,32.33587734
49,Female,2541,53,144,0,5,1.554367376,66.36247027,27.46725119
55,Female,3271,113,75,4,4,1.770358857,72.4950308,23.13053205
40,Male,1899,40,114,4,6,1.599270552,85.67566156,33.49759178
79,Female,2691,101,114,1,3,1.52549039,80.81128844,34.72586551
63,Female,2462,84,166,1,11,1.855002464,77.0665973,22.39634777
40,Male,2374,109,152,4,9,1.622689799,67.96588158,25.81189812
52,Female,2457,50,25,2,11,1.642566797,63.71620298,23.61586231
56,Female,2357,13,67,1,4,1.580933432,72.53106721,29.01996609
32,Female,1834,23,146,0,5,1.512052943,64.31821767,28.13196091
70,Female,3391,55,12,0,8,1.470849518,53.22346045,24.60178521
41,Female,2678,63,28,4,11,1.753795225,88.16942814,28.66554857
45,Female,2251,102,53,1,1,1.582139213,56.03044616,22.38384509
33,Female,2129,101,72,0,6,1.396665507,84.99011502,43.56960287
33,Female,1875,98,169,3,4,1.551897777,59.27266262,24.61094074
57,Female,3418,96,20,0,9,1.615757094,75.86248835,29.05861703
56,Female,1580,42,8,1,1,1.560900568,44.3012804,18.18301098
23,Female,2409,39,172,4,11,1.709630323,78.50322919,26.85858304
19,Male,1949,18,154,0,1,1.599397694,72.59780417,28.37987993
71,Female,2522,47,47,4,11,1.752966779,79.5835071,25.89856509
30,Male,2422,98,84,3,1,1.753740024,55.17248793,17.93874849
61,Female,2833,91,132,0,7,1.529557545,105.6327908,45.15097292
64,Female,3379,52,71,4,2,1.562429662,40.96569792,16.78106068
76,Female,3479,16,14,0,5,1.77669515,71.78955768,22.7423555
26,Female,2179,97,76,0,6,1.684126675,58.01448306,20.45440813
51,Male,2184,49,96,1,5,1.733536282,85.15307386,28.33573343
34,Male,2878,94,171,1,11,1.733917394,58.99527901,19.6227763
44,Female,2847,71,122,2,6,1.568336318,64.63356778,26.27723897
46,Female,2229,64,174,1,3,1.949514759,68.41231408,18.00036147
54,Male,2751,44,31,1,7,1.768215622,67.32772434,21.53393954
60,Male,2463,52,35,2,11,1.59912713,63.98977098,25.02329946
39,Female,1690,20,176,2,4,1.774163644,88.06494406,27.9779386
68,Male,3261,11,150,0,0,1.636301047,52.98815289,19.79029939
41,Female,2472,88,161,0,10,1.664533055,84.83304837,30.61824014
24,Female,2513,88,145,0,3,1.575608106,58.54791871,23.58386869
51,Female,2179,14,139,1,0,1.543567968,42.52216818,17.84694502
65,Male,2820,49,86,4,5,1.742887181,77.58172314,25.53999865
29,Male,1688,89,125,4,5,1.566310211,57.47056535,23.42555618
40,Female,2716,117,129,1,2,1.556874887,52.68550425,21.73620464
32,Female,2012,55,154,3,9,1.61169964,82.00065457,31.56814782
50,Male,2532,30,177,0,5,1.520739303,44.75067242,19.35040348
74,Male,2086,118,158,1,10,1.656124347,59.9325466,21.8512783
30,Male,2347,18,175,3,6,1.587896503,80.31636139,31.85368205
40,Female,2360,80,85,0,3,1.76986111,53.59272151,17.1091108
55,Female,2495,36,68,2,6,1.773377364,50.20380264,15.96372699
49,Male,1642,26,144,1,9,1.648168445,70.78148839,26.05652527
62,Female,3350,75,42,3,9,1.549722171,61.16469959,25.46790109
67,Female,1986,113,145,4,0,1.625517659,72.33515016,27.37574857
52,Female,1693,35,30,1,8,1.605691053,63.11884016,24.48133152
18,Female,2021,118,62,4,9,1.83979579,54.22775462,16.02073293
64,Female,2956,81,27,3,2,1.609902021,77.61854636,29.94791653
75,Female,2662,54,136,1,11,1.67733318,82.83981577,29.44424674
62,Female,2553,64,96,1,5,1.727498356,59.48888248,19.93427868
22,Female,2802,49,27,1,8,1.824235139,96.74974682,29.07288988
74,Female,2289,25,145,1,1,1.607661947,93.55359172,36.19686859
30,Female,3470,93,142,2,2,1.473847839,107.2531665,49.37474041
71,Male,2565,105,4,1,6,1.664767572,66.42352696,23.96705743
22,Female,2751,41,40,3,9,1.786107043,68.4573761,21.45879263
77,Male,3320,44,109,3,6,1.695993409,64.09220422,22.28213944
49,Female,3464,73,75,2,6,1.584086225,76.745278,30.58398193
68,Male,3003,73,116,1,8,1.609511325,52.49187653,20.2630131
38,Female,1916,24,65,1,4,1.547048459,66.17756435,27.65049712
41,Female,3458,51,72,0,9,1.622624022,82.18434932,31.21427978
77,Female,2724,59,110,0,10,1.545629378,57.89165569,24.23289179
35,Female,2844,41,119,4,6,1.69682798,66.11423791,22.96251021
38,Female,3245,39,178,2,6,1.710009025,77.78383984,26.60066987
71,Male,2189,92,126,0,9,1.660253303,67.17119785,24.36881366
27,Male,1867,33,143,3,8,1.75521189,61.37176248,19.92092457
41,Male,2097,75,56,3,6,1.797285071,80.1339617,24.80748173
57,Female,2059,30,164,3,3,1.822954248,69.76114887,20.99239967
64,Female,2304,51,166,2,5,1.665376062,73.0751446,26.34784182
38,Female,2217,89,64,3,11,1.584806655,59.71420843,23.77525081
42,Female,3377,113,176,0,5,1.38677097,61.07423241,31.75766288
69,Female,3452,112,46,0,1,1.595365133,80.72349752,31.71609997
77,Female,3425,109,167,4,11,1.496953195,91.90298565,41.01221045
74,Female,2358,67,141,4,3,1.653314225,62.37392067,22.81877042
76,Female,2849,114,39,2,7,1.747458897,80.83785097,26.47285744
40,Female,2322,11,47,4,11,1.739083668,78.46985086,25.94548982
39,Male,3463,25,159,2,0,1.749100632,81.81467675,26.74247667
21,Male,3341,102,38,1,7,1.471248851,68.70726676,31.7417158
51,Male,1809,16,100,4,6,1.473203237,84.32684729,38.85442937
73,Female,2202,64,160,2,6,1.804264422,78.21263258,24.02572674
23,Female,2884,24,157,0,5,1.407165397,63.53751588,32.08779964
45,Female,2027,32,119,4,4,1.733730143,64.17533329,21.35035658
48,Female,2139,78,153,4,5,1.627182395,105.8547573,39.9795505
52,Male,2826,10,42,2,0,1.609791185,82.14756506,31.69973306
56,Female,2196,78,43,1,0,1.67357283,73.84810696,26.36635734
59,Female,3165,22,77,4,10,1.867149985,65.79352989,18.8722976
40,Male,3200,35,75,2,2,1.554694392,64.83956937,26.82563788
23,Female,2104,61,107,1,4,1.601825215,73.55222537,28.66589893
33,Female,2802,22,130,2,8,1.784807275,55.52607212,17.4306787
19,Male,3248,105,6,1,4,1.544618928,47.34042423,19.84218253
41,Female,2152,64,84,3,2,1.751749411,79.95939511,26.05706762
34,Male,3150,38,57,4,4,1.644610866,92.9765067,34.37533301
62,Male,1820,27,90,3,10,1.381041553,93.40461238,48.97278817
18,Female,3000,11,137,2,11,1.663816245,79.79738871,28.82557367
23,Female,1803,36,9,3,1,1.660720435,63.97517571,23.19628458
22,Female,2018,59,169,1,5,1.675828834,91.38668885,32.54045528
74,Female,2426,51,33,0,10,1.733081162,93.66357654,31.18407986
62,Female,3482,76,153,3,10,1.721264294,74.40131099,25.11224087
77,Male,2440,103,59,2,9,1.650553809,88.81514756,32.60075571
72,Female,2579,19,129,4,6,1.787266852,40.23814978,12.59677004
67,Female,1691,18,44,3,10,1.605290729,76.02887981,29.50334086
46,Female,1521,12,4,3,0,1.684851377,76.00985521,26.77606235
29,Female,2330,95,25,0,6,1.545124897,62.04743025,25.98942185
56,Female,1579,47,78,2,10,1.402801921,64.93102884,32.99586976
64,Male,2807,84,152,3,7,1.556122301,85.71229575,35.39612124
20,Female,1927,79,25,4,1,1.661954883,75.54599707,27.35098667
65,Female,1602,78,91,1,2,1.457362218,79.70410641,37.52715878
18,Female,2228,39,84,4,11,1.543028366,86.11482666,36.16846788
44,Female,1641,23,21,3,2,1.856900893,77.68117558,22.52881451
65,Male,2509,11,146,3,0,1.615727467,75.75982225,29.02035569
41,Male,3120,106,9,0,8,1.704445976,78.07493544,26.87479456
79,Male,1902,110,41,2,7,1.545980686,48.73913574,20.3924636
61,Female,2455,17,158,0,2,1.484942381,84.65516563,38.39142736
36,Female,3112,83,158,4,4,1.52806703,76.77952099,32.8821789
76,Male,2269,94,98,2,3,1.777473577,80.34354627,25.42990222
25,Female,2318,92,74,0,10,1.615000252,69.60860144,26.68810387
72,Male,2239,108,80,3,11,1.664678539,73.52227165,26.53127713
61,Female,3113,27,106,2,8,1.564707214,86.18981664,35.20381961
64,Male,1661,80,163,1,4,1.739220407,46.15541503,15.25855528
19,Female,2093,22,31,1,10,1.81872133,34.6053744,10.46191607
78,Female,1715,55,66,4,11,1.919722851,86.07727345,23.35669733
47,Male,3001,63,119,0,1,1.728111219,69.10634305,23.14059557
47,Female,2062,21,101,4,10,1.533867805,40.1696744,17.07349562
66,Male,2414,49,113,1,1,1.424895338,61.03614504,30.06222809
56,Female,3199,97,22,3,0,1.808441521,76.14686938,23.28322385
62,Female,1750,91,49,3,4,1.428189938,69.66662601,34.15488598
49,Male,2224,47,64,3,4,1.641351655,70.2171636,26.06393641
18,Female,3246,21,171,3,2,1.771986157,76.58760305,24.39146177
55,Female,3409,76,164,3,4,1.851899495,58.40763088,17.03078885
30,Male,2933,34,17,1,7,1.542165815,49.36600631,20.75706046
28,Male,2174,44,115,2,2,1.669042856,82.30407841,29.54516229
27,Male,2842,25,132,3,11,1.635349906,90.67855225,33.90651835
65,Male,3395,54,98,2,3,1.562749744,71.25804131,29.17796558
76,Female,1887,22,117,3,11,1.799248123,35.5927217,10.9945911
43,Male,1584,33,95,4,2,1.718406791,66.969334,22.67900617
73,Female,2014,85,153,0,5,1.507059812,52.46588096,23.10021338
72,Female,1504,11,32,2,6,1.626121423,63.8215521,24.13578447
37,Male,1734,99,41,0,6,1.604585689,68.03472248,26.42437892
34,Female,2936,119,154,1,1,1.702161441,93.25148279,32.18505457
34,Male,1874,19,81,4,6,1.878833734,80.37566674,22.7692062
21,Female,1774,28,78,3,0,1.690273282,33.60957394,11.76384121
22,Female,2894,95,90,3,9,1.616407903,49.47357769,18.93526499
77,Male,2412,33,120,1,9,1.638371354,86.5919815,32.2591549
40,Male,3325,99,23,2,1,1.698306042,59.23358931,20.5369592
63,Male,3055,70,125,3,10,1.442136026,75.64215415,36.37068128
69,Female,2423,14,2,2,1,1.783462517,60.51294253,19.02480873
27,Female,2340,89,166,3,7,1.670163373,83.12752702,29.80073326
63,Female,3230,110,70,2,2,1.635140481,75.42971196,28.21189821
45,Female,2917,43,139,0,4,1.600929878,82.60234537,32.22906888
50,Female,2160,111,32,2,3,1.641858235,42.35865158,15.7134235
60,Male,2127,101,21,1,4,1.535482956,77.50044696,32.87109768
43,Male,1503,73,162,3,6,1.454563748,49.1246812,23.21850356
72,Male,2033,21,13,4,8,1.713792601,82.85521348,28.21001478
67,Female,3362,118,153,2,1,1.560448697,101.5358983,41.69851856
65,Male,3225,118,124,4,7,1.676980237,45.79283388,16.28327028
46,Male,3047,68,53,2,11,1.626254637,78.76540747,29.78231332
44,Male,3430,30,168,0,9,1.805106811,49.25257587,15.11552162
35,Male,1905,105,172,4,5,1.706948138,60.95002862,20.91863111
57,Female,2936,98,30,1,7,1.782319183,63.36232188,19.94619776
77,Male,2712,87,68,4,7,1.741258933,79.29632051,26.15328949
27,Male,1816,56,98,2,8,1.861424416,84.79629338,24.47293497
75,Male,2038,62,144,1,5,1.462194431,84.74798612,39.63867562
59,Male,2954,108,95,0,6,1.826002564,56.2715839,16.87665505
22,Male,1839,82,114,4,1,1.555196494,78.92004701,32.62997928
27,Male,3177,103,131,1,11,1.519192815,58.09645038,25.17235239
67,Female,2018,115,9,4,0,1.499989086,68.4148452,30.40704035
38,Female,3434,102,118,0,3,1.600338026,58.06359009,22.67150943
41,Male,2953,48,100,0,0,1.70089283,78.37242319,27.09002301
